area,item,element,year,unit,value
Germany,Cattle,Export Value,2011,1000 US$,414555
Germany,Cattle,Export Value,2012,1000 US$,314412
Germany,Cattle,Export Value,2013,1000 US$,288566
Honduras,Cattle,Export Quantity,1979,Head,100000
Hungary,Cattle,Export Quantity,1963,Head,143879
Hungary,Cattle,Export Quantity,1964,Head,107326
Hungary,Cattle,Export Quantity,1965,Head,148452
Hungary,Cattle,Export Quantity,1966,Head,155810
Hungary,Cattle,Export Quantity,1967,Head,173918
Hungary,Cattle,Export Quantity,1968,Head,198385
Hungary,Cattle,Export Quantity,1969,Head,244751
Hungary,Cattle,Export Quantity,1970,Head,220364
Hungary,Cattle,Export Quantity,1971,Head,213258
Hungary,Cattle,Export Quantity,1972,Head,219364
Hungary,Cattle,Export Quantity,1973,Head,224344
Hungary,Cattle,Export Quantity,1974,Head,164927
Hungary,Cattle,Export Quantity,1975,Head,197665
Hungary,Cattle,Export Quantity,1976,Head,161405
Hungary,Cattle,Export Quantity,1977,Head,168043
Hungary,Cattle,Export Quantity,1978,Head,167303
Hungary,Cattle,Export Quantity,1979,Head,207342
Hungary,Cattle,Export Quantity,1980,Head,132069
Hungary,Cattle,Export Quantity,1981,Head,146616
Hungary,Cattle,Export Quantity,1982,Head,186876
Hungary,Cattle,Export Quantity,1983,Head,205225
Hungary,Cattle,Export Quantity,1984,Head,208619
Hungary,Cattle,Export Quantity,1985,Head,217528
Hungary,Cattle,Export Quantity,1986,Head,187528
Hungary,Cattle,Export Quantity,1987,Head,156559
Hungary,Cattle,Export Quantity,1988,Head,156087
Hungary,Cattle,Export Quantity,1989,Head,212265
Hungary,Cattle,Export Quantity,1990,Head,106901
Hungary,Cattle,Export Quantity,1991,Head,154292
Hungary,Cattle,Export Quantity,1992,Head,181000
Hungary,Cattle,Export Quantity,1993,Head,217980
Hungary,Cattle,Export Quantity,1994,Head,249385
Hungary,Cattle,Export Quantity,1995,Head,256445
Hungary,Cattle,Export Quantity,1996,Head,102712
Hungary,Cattle,Export Quantity,1997,Head,120971
Hungary,Cattle,Export Quantity,2000,Head,124011
Hungary,Cattle,Export Quantity,2001,Head,127682
Hungary,Cattle,Export Quantity,2008,Head,103493
Hungary,Cattle,Export Quantity,2009,Head,116070
Hungary,Cattle,Export Quantity,2010,Head,157205
Hungary,Cattle,Export Quantity,2011,Head,196019
Hungary,Cattle,Export Quantity,2012,Head,136627
Hungary,Cattle,Export Quantity,2013,Head,101268
Hungary,Cattle,Export Value,1972,1000 US$,108210
Hungary,Cattle,Export Value,1973,1000 US$,138446
Hungary,Cattle,Export Value,1977,1000 US$,109614
Hungary,Cattle,Export Value,1978,1000 US$,104755
Hungary,Cattle,Export Value,1979,1000 US$,138172
Hungary,Cattle,Export Value,1981,1000 US$,106038
Hungary,Cattle,Export Value,1982,1000 US$,121628
Hungary,Cattle,Export Value,1983,1000 US$,117037
Hungary,Cattle,Export Value,2008,1000 US$,108599
Hungary,Cattle,Export Value,2009,1000 US$,128279
Hungary,Cattle,Export Value,2010,1000 US$,177579
Hungary,Cattle,Export Value,2011,1000 US$,269773
Hungary,Cattle,Export Value,2012,1000 US$,195987
Hungary,Cattle,Export Value,2013,1000 US$,132538
Ireland,Cattle,Export Quantity,1961,Head,722400
Ireland,Cattle,Export Quantity,1962,Head,575300
Ireland,Cattle,Export Quantity,1963,Head,662800
Ireland,Cattle,Export Quantity,1964,Head,793765
Ireland,Cattle,Export Quantity,1965,Head,596800
Ireland,Cattle,Export Quantity,1966,Head,624923
Ireland,Cattle,Export Quantity,1967,Head,670983
Ireland,Cattle,Export Quantity,1968,Head,625424
Ireland,Cattle,Export Quantity,1969,Head,552685
Ireland,Cattle,Export Quantity,1970,Head,529170
Ireland,Cattle,Export Quantity,1971,Head,615552
Ireland,Cattle,Export Quantity,1972,Head,598425
Ireland,Cattle,Export Quantity,1973,Head,430118
Ireland,Cattle,Export Quantity,1974,Head,447437
Ireland,Cattle,Export Quantity,1975,Head,695307
Ireland,Cattle,Export Quantity,1976,Head,370082
Ireland,Cattle,Export Quantity,1977,Head,453156
Ireland,Cattle,Export Quantity,1978,Head,549757
Ireland,Cattle,Export Quantity,1979,Head,327249
Ireland,Cattle,Export Quantity,1980,Head,473723
Ireland,Cattle,Export Quantity,1981,Head,431034
Ireland,Cattle,Export Quantity,1982,Head,359146
Ireland,Cattle,Export Quantity,1983,Head,431494
Ireland,Cattle,Export Quantity,1984,Head,387702
Ireland,Cattle,Export Quantity,1985,Head,311930
Ireland,Cattle,Export Quantity,1986,Head,322235
Ireland,Cattle,Export Quantity,1987,Head,236449
Ireland,Cattle,Export Quantity,1988,Head,235593
Ireland,Cattle,Export Quantity,1989,Head,169633
Ireland,Cattle,Export Quantity,1990,Head,184855
Ireland,Cattle,Export Quantity,1991,Head,138286
Ireland,Cattle,Export Quantity,1992,Head,193083
Ireland,Cattle,Export Quantity,1993,Head,383643
Ireland,Cattle,Export Quantity,1994,Head,383600
Ireland,Cattle,Export Quantity,1995,Head,325188
Ireland,Cattle,Export Quantity,1996,Head,179742
Ireland,Cattle,Export Quantity,1998,Head,119680
Ireland,Cattle,Export Quantity,1999,Head,326680
Ireland,Cattle,Export Quantity,2000,Head,329295
Ireland,Cattle,Export Quantity,2003,Head,108851
Ireland,Cattle,Export Quantity,2006,Head,107291
Ireland,Cattle,Export Quantity,2007,Head,154417
Ireland,Cattle,Export Quantity,2008,Head,129876
Ireland,Cattle,Export Quantity,2009,Head,188723
Ireland,Cattle,Export Quantity,2010,Head,271663
Ireland,Cattle,Export Quantity,2011,Head,184630
Ireland,Cattle,Export Quantity,2012,Head,130578
Ireland,Cattle,Export Quantity,2013,Head,192352
Ireland,Cattle,Export Value,1961,1000 US$,123680
Ireland,Cattle,Export Value,1962,1000 US$,101400
Ireland,Cattle,Export Value,1963,1000 US$,116560
Ireland,Cattle,Export Value,1964,1000 US$,153321
Ireland,Cattle,Export Value,1965,1000 US$,125110
Ireland,Cattle,Export Value,1966,1000 US$,121802
Ireland,Cattle,Export Value,1967,1000 US$,120176
Ireland,Cattle,Export Value,1968,1000 US$,114519
Ireland,Cattle,Export Value,1969,1000 US$,106191
Ireland,Cattle,Export Value,1970,1000 US$,109574
Ireland,Cattle,Export Value,1971,1000 US$,143554
Ireland,Cattle,Export Value,1972,1000 US$,177782
Ireland,Cattle,Export Value,1973,1000 US$,182393
Ireland,Cattle,Export Value,1974,1000 US$,150575
Ireland,Cattle,Export Value,1975,1000 US$,247154
Ireland,Cattle,Export Value,1976,1000 US$,142654
Ireland,Cattle,Export Value,1977,1000 US$,226801
Ireland,Cattle,Export Value,1978,1000 US$,301816
Ireland,Cattle,Export Value,1979,1000 US$,230023
Ireland,Cattle,Export Value,1980,1000 US$,341072
Ireland,Cattle,Export Value,1981,1000 US$,333010
Ireland,Cattle,Export Value,1982,1000 US$,197194
Ireland,Cattle,Export Value,1983,1000 US$,241530
Ireland,Cattle,Export Value,1984,1000 US$,224241
Ireland,Cattle,Export Value,1985,1000 US$,192061
Ireland,Cattle,Export Value,1986,1000 US$,217313
Ireland,Cattle,Export Value,1987,1000 US$,172138
Ireland,Cattle,Export Value,1988,1000 US$,230541
Ireland,Cattle,Export Value,1989,1000 US$,157283
Ireland,Cattle,Export Value,1990,1000 US$,192674
Ireland,Cattle,Export Value,1991,1000 US$,113549
Ireland,Cattle,Export Value,1992,1000 US$,114958
Ireland,Cattle,Export Value,1993,1000 US$,140829
Ireland,Cattle,Export Value,1994,1000 US$,176687
Ireland,Cattle,Export Value,1995,1000 US$,175915
Ireland,Cattle,Export Value,1999,1000 US$,143060
Ireland,Cattle,Export Value,2000,1000 US$,130651
Ireland,Cattle,Export Value,2006,1000 US$,100128
Ireland,Cattle,Export Value,2007,1000 US$,126829
Ireland,Cattle,Export Value,2008,1000 US$,124043
Ireland,Cattle,Export Value,2009,1000 US$,166581
Ireland,Cattle,Export Value,2010,1000 US$,192881
Ireland,Cattle,Export Value,2011,1000 US$,180423
Ireland,Cattle,Export Value,2012,1000 US$,161982
Ireland,Cattle,Export Value,2013,1000 US$,156314
Italy,Cattle,Export Quantity,1997,Head,142908
Italy,Cattle,Export Quantity,1998,Head,130218
Italy,Cattle,Export Quantity,1999,Head,117754
Lithuania,Cattle,Export Quantity,1993,Head,129700
Lithuania,Cattle,Export Quantity,1994,Head,129400
Lithuania,Cattle,Export Quantity,2006,Head,121207
Lithuania,Cattle,Export Quantity,2007,Head,155406
Lithuania,Cattle,Export Quantity,2008,Head,144441
Lithuania,Cattle,Export Quantity,2009,Head,141393
Lithuania,Cattle,Export Quantity,2010,Head,130834
Lithuania,Cattle,Export Quantity,2011,Head,129869
Lithuania,Cattle,Export Quantity,2012,Head,110839
Mali,Cattle,Export Quantity,1961,Head,120000
Mali,Cattle,Export Quantity,1962,Head,130000
Mali,Cattle,Export Quantity,1963,Head,130000
Mali,Cattle,Export Quantity,1964,Head,140000
Mali,Cattle,Export Quantity,1965,Head,150000
Mali,Cattle,Export Quantity,1966,Head,156000
Mali,Cattle,Export Quantity,1967,Head,160000
Mali,Cattle,Export Quantity,1968,Head,160000
Mali,Cattle,Export Quantity,1969,Head,180000
Mali,Cattle,Export Quantity,1970,Head,190000
Mali,Cattle,Export Quantity,1971,Head,200000
Mali,Cattle,Export Quantity,1972,Head,220000
Mali,Cattle,Export Quantity,1973,Head,150000
Mali,Cattle,Export Quantity,1974,Head,122000
Mali,Cattle,Export Quantity,1975,Head,114000
Mali,Cattle,Export Quantity,1976,Head,111000
Mali,Cattle,Export Quantity,1977,Head,139000
Mali,Cattle,Export Quantity,1978,Head,193000
Mali,Cattle,Export Quantity,1979,Head,274000
Mali,Cattle,Export Quantity,1980,Head,396000
Mali,Cattle,Export Quantity,1981,Head,455000
Mali,Cattle,Export Quantity,1982,Head,479000
Mali,Cattle,Export Quantity,1983,Head,470000
Mali,Cattle,Export Quantity,1984,Head,423000
Mali,Cattle,Export Quantity,1985,Head,225000
Mali,Cattle,Export Quantity,1986,Head,263000
Mali,Cattle,Export Quantity,1987,Head,250494
Mali,Cattle,Export Quantity,1988,Head,236932
Mali,Cattle,Export Quantity,1989,Head,230000
Mali,Cattle,Export Quantity,1990,Head,185000
Mali,Cattle,Export Quantity,1991,Head,190000
Mali,Cattle,Export Quantity,1992,Head,204000
Mali,Cattle,Export Quantity,1993,Head,220000
Mali,Cattle,Export Quantity,1994,Head,169500
Mali,Cattle,Export Quantity,1995,Head,222000
Mali,Cattle,Export Quantity,1996,Head,229604
Mali,Cattle,Export Quantity,1997,Head,118880
Mali,Cattle,Export Quantity,1998,Head,108245
Mali,Cattle,Export Quantity,1999,Head,129064
Mali,Cattle,Export Quantity,2000,Head,279000
Mali,Cattle,Export Quantity,2001,Head,227000
Mali,Cattle,Export Quantity,2002,Head,106682
Mali,Cattle,Export Quantity,2004,Head,230000
Mali,Cattle,Export Quantity,2008,Head,224869
Mali,Cattle,Export Quantity,2009,Head,150000
Mali,Cattle,Export Quantity,2010,Head,100000
Mali,Cattle,Export Quantity,2012,Head,193924
Mali,Cattle,Export Quantity,2013,Head,193924
Mali,Cattle,Export Value,1981,1000 US$,100000
Mali,Cattle,Export Value,1982,1000 US$,100000
Mali,Cattle,Export Value,1983,1000 US$,100000
Mauritania,Cattle,Export Quantity,1961,Head,110000
Mauritania,Cattle,Export Quantity,1962,Head,110000
Mauritania,Cattle,Export Quantity,1963,Head,105000
Mauritania,Cattle,Export Quantity,1964,Head,105000
Mauritania,Cattle,Export Quantity,1965,Head,100000
Mauritania,Cattle,Export Quantity,1966,Head,100000
Mauritania,Cattle,Export Quantity,1967,Head,100000
Mauritania,Cattle,Export Quantity,1968,Head,100000
Mauritania,Cattle,Export Quantity,1969,Head,100000
Mauritania,Cattle,Export Quantity,1970,Head,100000
Mauritania,Cattle,Export Quantity,1972,Head,124000
Mauritania,Cattle,Export Quantity,1973,Head,108000
Mexico,Cattle,Export Quantity,1961,Head,549744
Mexico,Cattle,Export Quantity,1962,Head,766254
